timestamp,line_id,product_type,machine_speed,oee,availability,performance,quality,production_time,planned_production_time,good_pieces,total_pieces
2024-08-17 07:20:26.637849,L3,Fond_Plat,853,73.37,72.75,72.56,74.62,60,60,466,625
2024-08-17 08:20:26.637849,L1,Fond_Carre_Poignees_Plates,994,75.13,71.33,71.87,76.01,60,60,567,746
2024-08-17 08:20:26.637849,L2,Fond_Plat,1365,74.57,74.9,79.77,66.77,60,60,679,1017
2024-08-17 08:20:26.637849,L3,Fond_Carre_Poignees_Plates,1084,66.97,67.81,70.44,59.1,60,60,428,725
2024-08-17 09:20:26.637849,L1,Fond_Carre_Poignees_Plates,1004,73.84,70.35,70.8,71.65,60,60,530,741
2024-08-17 09:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1082,71.04,67.95,73.9,70.02,60,60,537,768
2024-08-17 09:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,1028,74.49,74.34,77.0,72.95,60,60,558,765
2024-08-17 10:20:26.637849,L1,Fond_Plat,1099,72.8,76.49,72.89,73.26,60,60,586,800
2024-08-17 10:20:26.637849,L2,Fond_Carre_Sans_Poignees,1092,69.16,67.3,67.49,71.2,60,60,537,755
2024-08-17 10:20:26.637849,L3,Fond_Plat,988,74.63,71.46,75.21,72.43,60,60,533,737
2024-08-17 11:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,926,79.01,78.33,75.66,78.86,60,60,576,731
2024-08-17 11:20:26.637849,L2,Fond_Carre_Sans_Poignees,1146,55.75,57.45,53.78,53.94,60,60,344,638
2024-08-17 11:20:26.637849,L3,Fond_Carre_Sans_Poignees,768,70.45,69.08,73.44,67.62,60,60,365,541
2024-08-17 12:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,953,76.44,75.08,75.88,75.63,60,60,550,728
2024-08-17 12:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1092,73.23,69.66,70.32,72.08,60,60,575,799
2024-08-17 12:20:26.637849,L3,Fond_Carre_Sans_Poignees,894,70.93,72.78,71.69,68.44,60,60,433,634
2024-08-17 13:20:26.637849,L1,Fond_Plat,974,77.89,78.4,79.97,80.24,60,60,608,758
2024-08-17 13:20:26.637849,L2,Fond_Carre_Sans_Poignees,982,71.41,71.31,70.87,72.21,60,60,506,701
2024-08-17 13:20:26.637849,L3,Fond_Plat,810,67.63,68.44,65.9,65.05,60,60,355,547
2024-08-17 14:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1056,81.51,81.27,78.71,78.2,60,60,672,860
2024-08-17 14:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,944,72.31,74.21,70.64,71.3,60,60,486,682
2024-08-17 14:20:26.637849,L3,Fond_Carre_Sans_Poignees,895,72.25,76.14,69.3,73.84,60,60,477,646
2024-08-17 15:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1026,73.47,69.53,72.15,73.51,60,60,553,753
2024-08-17 15:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,834,66.35,66.27,63.84,68.77,60,60,380,553
2024-08-17 15:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,889,69.59,72.36,69.37,67.69,60,60,418,618
2024-08-17 16:20:26.637849,L1,Fond_Plat,1147,75.64,74.82,78.76,74.33,60,60,644,867
2024-08-17 16:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,937,70.43,66.55,73.38,71.24,60,60,469,659
2024-08-17 16:20:26.637849,L3,Fond_Carre_Sans_Poignees,815,71.18,69.55,71.99,69.12,60,60,400,580
2024-08-17 17:20:26.637849,L1,Fond_Carre_Sans_Poignees,728,72.53,73.55,64.03,73.52,60,60,387,527
2024-08-17 17:20:26.637849,L2,Fond_Carre_Poignees_Plates,1112,78.64,74.51,76.33,76.18,60,60,665,874
2024-08-17 17:20:26.637849,L3,Fond_Carre_Sans_Poignees,922,67.68,69.35,70.79,69.47,60,60,432,623
2024-08-17 18:20:26.637849,L1,Fond_Carre_Sans_Poignees,985,76.16,73.62,80.0,75.54,60,60,566,750
2024-08-17 18:20:26.637849,L2,Fond_Carre_Poignees_Plates,1115,58.22,57.86,60.07,59.31,60,60,384,649
2024-08-17 18:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,836,71.73,73.77,74.43,69.97,60,60,419,599
2024-08-17 19:20:26.637849,L1,Fond_Carre_Sans_Poignees,954,80.09,83.34,78.6,78.14,60,60,597,764
2024-08-17 19:20:26.637849,L2,Fond_Carre_Poignees_Plates,932,72.26,74.99,67.98,74.14,60,60,498,673
2024-08-17 19:20:26.637849,L3,Fond_Carre_Sans_Poignees,637,64.59,61.48,61.79,65.63,60,60,269,411
2024-08-17 20:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1216,70.86,73.91,75.37,64.08,60,60,551,861
2024-08-17 20:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1191,71.62,67.67,68.58,73.05,60,60,622,852
2024-08-17 20:20:26.637849,L3,Fond_Carre_Poignees_Plates,990,67.02,67.97,67.2,64.24,60,60,425,663
2024-08-17 21:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1086,75.87,79.68,79.87,75.85,60,60,624,823
2024-08-17 21:20:26.637849,L2,Fond_Plat,1113,72.81,69.38,70.91,70.91,60,60,574,810
2024-08-17 21:20:26.637849,L3,Fond_Carre_Sans_Poignees,899,50.88,49.68,49.77,52.46,60,60,239,457
2024-08-20 05:20:26.637849,L1,Fond_Carre_Poignees_Plates,1051,74.15,76.12,73.06,72.21,60,60,562,779
2024-08-20 05:20:26.637849,L2,Fond_Carre_Poignees_Plates,1085,67.78,67.07,69.0,69.25,60,60,508,735
2024-08-20 05:20:26.637849,L3,Fond_Carre_Poignees_Plates,908,62.51,61.9,63.77,63.13,60,60,357,567
2024-08-20 06:20:26.637849,L1,Fond_Plat,1215,71.8,74.24,76.86,66.39,60,60,578,872
2024-08-20 06:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,899,67.04,66.47,59.39,68.79,60,60,414,602
2024-08-20 06:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,829,65.46,62.98,67.22,66.98,60,60,363,542
2024-08-20 07:20:26.637849,L1,Fond_Carre_Sans_Poignees,1050,76.68,75.79,77.86,73.64,60,60,592,805
2024-08-20 07:20:26.637849,L2,Fond_Carre_Poignees_Plates,1213,69.27,72.34,69.35,70.83,60,60,595,840
2024-08-20 07:20:26.637849,L3,Fond_Carre_Sans_Poignees,957,68.87,70.19,68.79,66.67,60,60,439,659
2024-08-20 08:20:26.637849,L1,Fond_Carre_Poignees_Plates,951,75.54,74.44,71.96,76.3,60,60,547,718
2024-08-20 08:20:26.637849,L2,Fond_Carre_Sans_Poignees,1084,73.46,70.53,72.59,73.89,60,60,588,796
2024-08-20 08:20:26.637849,L3,Fond_Plat,887,70.52,69.79,68.69,68.45,60,60,427,625
2024-08-20 09:20:26.637849,L1,Fond_Carre_Poignees_Plates,994,79.5,78.97,79.72,80.85,60,60,638,790
2024-08-20 09:20:26.637849,L2,Fond_Carre_Sans_Poignees,1135,56.5,54.34,55.08,57.1,60,60,365,641
2024-08-20 09:20:26.637849,L3,Fond_Carre_Poignees_Plates,798,68.76,68.22,71.99,69.46,60,60,380,548
2024-08-20 10:20:26.637849,L1,Fond_Carre_Sans_Poignees,882,73.16,73.86,77.05,72.98,60,60,470,645
2024-08-20 10:20:26.637849,L2,Fond_Plat,1099,75.97,79.51,74.37,77.52,60,60,646,834
2024-08-20 10:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,948,72.35,72.21,69.78,72.49,60,60,496,685
2024-08-20 11:20:26.637849,L1,Fond_Carre_Sans_Poignees,1039,80.82,80.94,80.43,78.33,60,60,657,839
2024-08-20 11:20:26.637849,L2,Fond_Plat,1226,79.97,83.0,81.96,77.12,60,60,755,980
2024-08-20 11:20:26.637849,L3,Fond_Carre_Poignees_Plates,1061,62.67,60.63,64.86,54.47,60,60,361,664
2024-08-20 12:20:26.637849,L1,Fond_Plat,978,84.15,80.68,86.33,83.26,60,60,684,822
2024-08-20 12:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1312,69.52,70.03,72.01,60.86,60,60,555,912
2024-08-20 12:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,836,73.09,75.08,71.11,72.94,60,60,445,611
2024-08-20 13:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1007,77.72,74.44,75.92,74.57,60,60,583,782
2024-08-20 13:20:26.637849,L2,Fond_Carre_Poignees_Plates,1092,73.67,72.3,73.82,72.67,60,60,584,804
2024-08-20 13:20:26.637849,L3,Fond_Plat,980,68.36,65.2,68.52,69.16,60,60,462,669
2024-08-20 14:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1106,79.33,76.06,82.58,76.52,60,60,671,877
2024-08-20 14:20:26.637849,L2,Fond_Carre_Sans_Poignees,1093,73.67,70.43,77.58,74.6,60,60,600,805
2024-08-20 14:20:26.637849,L3,Fond_Carre_Poignees_Plates,922,68.45,64.82,69.03,66.26,60,60,418,631
2024-08-20 15:20:26.637849,L1,Fond_Carre_Poignees_Plates,957,77.35,81.63,73.67,79.3,60,60,586,740
2024-08-20 15:20:26.637849,L2,Fond_Carre_Sans_Poignees,856,70.04,66.26,61.12,72.47,60,60,434,599
2024-08-20 15:20:26.637849,L3,Fond_Carre_Poignees_Plates,837,66.67,68.46,65.88,64.5,60,60,359,558
2024-08-20 16:20:26.637849,L1,Fond_Carre_Sans_Poignees,1037,65.22,65.14,62.4,66.12,60,60,446,676
2024-08-20 16:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1057,72.52,72.85,69.8,69.57,60,60,532,766
2024-08-20 16:20:26.637849,L3,Fond_Carre_Poignees_Plates,836,64.32,66.48,64.42,65.08,60,60,349,537
2024-08-20 17:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1013,76.35,78.18,76.26,75.73,60,60,585,773
2024-08-20 17:20:26.637849,L2,Fond_Plat,1073,69.14,68.69,72.72,66.28,60,60,491,741
2024-08-20 17:20:26.637849,L3,Fond_Carre_Sans_Poignees,929,69.86,69.74,70.27,71.8,60,60,465,648
2024-08-20 18:20:26.637849,L1,Fond_Plat,852,77.48,75.5,76.32,79.62,60,60,525,660
2024-08-20 18:20:26.637849,L2,Fond_Carre_Poignees_Plates,1229,71.32,74.69,72.14,70.63,60,60,618,876
2024-08-20 18:20:26.637849,L3,Fond_Plat,894,66.82,67.27,63.29,66.77,60,60,398,597
2024-08-20 19:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,950,77.24,77.4,75.19,77.73,60,60,569,733
2024-08-20 19:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1115,76.64,80.76,78.46,74.36,60,60,635,854
2024-08-20 19:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,871,67.05,66.95,70.63,64.29,60,60,374,583
2024-08-20 20:20:26.637849,L1,Fond_Carre_Sans_Poignees,1007,83.16,82.12,82.25,81.26,60,60,680,837
2024-08-20 20:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1095,74.2,71.65,70.88,75.18,60,60,610,812
2024-08-20 20:20:26.637849,L3,Fond_Carre_Poignees_Plates,896,65.35,62.08,68.63,64.25,60,60,375,585
2024-08-20 21:20:26.637849,L1,Fond_Plat,1233,71.12,73.37,77.92,62.53,60,60,547,876
2024-08-20 21:20:26.637849,L2,Fond_Carre_Sans_Poignees,1098,69.67,72.08,67.47,70.8,60,60,540,764
2024-08-20 21:20:26.637849,L3,Fond_Carre_Sans_Poignees,855,66.05,68.96,66.5,66.13,60,60,372,564
2024-08-21 05:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1003,75.82,79.48,77.65,77.83,60,60,591,760
2024-08-21 05:20:26.637849,L2,Fond_Carre_Sans_Poignees,1192,68.17,65.43,65.9,70.23,60,60,570,812
2024-08-21 05:20:26.637849,L3,Fond_Plat,890,70.0,71.16,68.65,70.92,60,60,441,622
2024-08-21 06:20:26.637849,L1,Fond_Carre_Sans_Poignees,1022,76.4,74.54,76.9,75.16,60,60,586,780
2024-08-21 06:20:26.637849,L2,Fond_Carre_Poignees_Plates,1076,67.87,70.87,67.37,68.97,60,60,503,730
2024-08-21 06:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,912,65.88,64.85,62.42,64.23,60,60,385,600
2024-08-21 07:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,898,75.14,79.04,74.67,75.19,60,60,506,674
2024-08-21 07:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,922,67.54,64.97,61.62,66.84,60,60,415,622
2024-08-21 07:20:26.637849,L3,Fond_Carre_Sans_Poignees,977,69.32,71.7,70.22,71.37,60,60,483,677
2024-08-21 08:20:26.637849,L1,Fond_Carre_Poignees_Plates,1004,79.64,75.93,82.01,76.6,60,60,612,799
2024-08-21 08:20:26.637849,L2,Fond_Carre_Poignees_Plates,918,69.57,69.19,67.44,69.79,60,60,445,638
2024-08-21 08:20:26.637849,L3,Fond_Carre_Poignees_Plates,849,70.86,67.32,73.3,72.69,60,60,436,601
2024-08-21 09:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1068,77.88,81.79,78.7,79.67,60,60,662,831
2024-08-21 09:20:26.637849,L2,Fond_Carre_Sans_Poignees,1074,75.21,77.54,77.33,76.15,60,60,614,807
2024-08-21 09:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,889,68.88,71.39,71.64,67.41,60,60,412,612
2024-08-21 10:20:26.637849,L1,Fond_Plat,996,72.85,69.6,72.67,70.49,60,60,511,725
2024-08-21 10:20:26.637849,L2,Fond_Carre_Poignees_Plates,1146,75.82,77.2,71.83,74.22,60,60,644,868
2024-08-21 10:20:26.637849,L3,Fond_Carre_Poignees_Plates,891,66.75,67.33,66.66,65.51,60,60,389,594
2024-08-21 11:20:26.637849,L1,Fond_Carre_Sans_Poignees,1056,79.17,76.83,76.34,77.83,60,60,650,836
2024-08-21 11:20:26.637849,L2,Fond_Carre_Sans_Poignees,1140,73.83,73.9,72.69,71.19,60,60,598,841
2024-08-21 11:20:26.637849,L3,Fond_Carre_Poignees_Plates,989,67.99,66.53,69.57,66.74,60,60,448,672
2024-08-21 12:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1006,80.06,82.98,81.49,79.25,60,60,637,805
2024-08-21 12:20:26.637849,L2,Fond_Plat,1102,75.73,79.32,76.85,74.05,60,60,617,834
2024-08-21 12:20:26.637849,L3,Fond_Carre_Poignees_Plates,892,69.28,65.74,70.49,66.5,60,60,410,617
2024-08-21 13:20:26.637849,L1,Fond_Carre_Poignees_Plates,971,79.26,78.6,77.55,78.43,60,60,603,769
2024-08-21 13:20:26.637849,L2,Fond_Plat,1103,71.52,75.42,68.14,72.16,60,60,568,788
2024-08-21 13:20:26.637849,L3,Fond_Carre_Poignees_Plates,939,76.04,71.94,78.8,76.25,60,60,544,714
2024-08-21 14:20:26.637849,L1,Fond_Plat,1060,80.89,82.11,78.32,82.01,60,60,702,857
2024-08-21 14:20:26.637849,L2,Fond_Carre_Poignees_Plates,1055,73.39,75.44,77.03,73.68,60,60,570,774
2024-08-21 14:20:26.637849,L3,Fond_Plat,907,73.48,70.67,73.85,74.35,60,60,495,666
2024-08-21 15:20:26.637849,L1,Fond_Carre_Sans_Poignees,739,74.61,73.55,70.82,76.01,60,60,418,551
2024-08-21 15:20:26.637849,L2,Fond_Plat,1052,75.72,73.84,75.41,74.6,60,60,593,796
2024-08-21 15:20:26.637849,L3,Fond_Carre_Poignees_Plates,805,67.6,67.11,67.78,68.33,60,60,371,544
2024-08-21 16:20:26.637849,L1,Fond_Carre_Poignees_Plates,1007,78.47,82.59,75.19,77.99,60,60,616,790
2024-08-21 16:20:26.637849,L2,Fond_Carre_Sans_Poignees,1193,71.13,74.32,67.7,73.02,60,60,619,848
2024-08-21 16:20:26.637849,L3,Fond_Carre_Poignees_Plates,916,67.02,64.15,68.11,64.82,60,60,397,613
2024-08-21 17:20:26.637849,L1,Fond_Plat,978,85.96,82.61,84.3,87.12,60,60,731,840
2024-08-21 17:20:26.637849,L2,Fond_Carre_Poignees_Plates,1101,77.67,74.0,80.43,77.31,60,60,660,855
2024-08-21 17:20:26.637849,L3,Fond_Plat,935,70.36,67.62,74.09,67.61,60,60,444,657
2024-08-21 18:20:26.637849,L1,Fond_Plat,1036,73.5,71.57,73.2,72.66,60,60,552,761
2024-08-21 18:20:26.637849,L2,Fond_Plat,1127,67.41,69.85,68.3,66.71,60,60,506,759
2024-08-21 18:20:26.637849,L3,Fond_Carre_Poignees_Plates,1026,69.74,66.22,69.16,68.51,60,60,489,715
2024-08-21 19:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,917,77.77,77.66,76.94,74.98,60,60,534,713
2024-08-21 19:20:26.637849,L2,Fond_Carre_Sans_Poignees,1070,74.13,77.79,70.91,72.84,60,60,577,793
2024-08-21 19:20:26.637849,L3,Fond_Plat,1147,63.81,65.61,64.86,56.3,60,60,411,731
2024-08-21 20:20:26.637849,L1,Fond_Plat,925,78.01,80.66,81.82,80.27,60,60,578,721
2024-08-21 20:20:26.637849,L2,Fond_Carre_Sans_Poignees,1131,71.97,70.53,72.15,73.94,60,60,601,813
2024-08-21 20:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,720,65.76,68.23,59.06,66.6,60,60,315,473
2024-08-21 21:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,987,70.44,72.54,67.35,69.27,60,60,481,695
2024-08-21 21:20:26.637849,L2,Fond_Carre_Sans_Poignees,1131,67.67,66.63,69.75,65.83,60,60,503,765
2024-08-21 21:20:26.637849,L3,Fond_Carre_Sans_Poignees,928,69.53,71.67,68.59,68.62,60,60,442,645
2024-08-22 05:20:26.637849,L1,Fond_Carre_Poignees_Plates,962,76.74,80.88,73.43,77.61,60,60,572,738
2024-08-22 05:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1121,73.44,72.85,69.62,70.46,60,60,579,823
2024-08-22 05:20:26.637849,L3,Fond_Carre_Sans_Poignees,820,63.95,62.84,61.75,65.54,60,60,343,524
2024-08-22 06:20:26.637849,L1,Fond_Carre_Poignees_Plates,970,78.78,80.41,76.63,80.39,60,60,614,764
2024-08-22 06:20:26.637849,L2,Fond_Plat,1091,74.23,70.19,72.57,76.06,60,60,615,809
2024-08-22 06:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,963,69.06,68.45,71.3,66.85,60,60,444,665
2024-08-22 07:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1070,63.91,60.99,62.67,65.03,60,60,444,683
2024-08-22 07:20:26.637849,L2,Fond_Carre_Sans_Poignees,1038,74.59,76.51,76.13,76.75,60,60,594,774
2024-08-22 07:20:26.637849,L3,Fond_Carre_Sans_Poignees,796,63.6,60.91,60.24,65.14,60,60,329,506
2024-08-22 08:20:26.637849,L1,Fond_Carre_Sans_Poignees,723,76.04,75.58,72.57,74.62,60,60,409,549
2024-08-22 08:20:26.637849,L2,Fond_Plat,1108,73.81,76.5,72.36,73.91,60,60,603,817
2024-08-22 08:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,653,65.34,65.85,58.13,67.7,60,60,288,426
2024-08-22 09:20:26.637849,L1,Fond_Carre_Poignees_Plates,1188,74.98,72.87,79.62,65.05,60,60,578,890
2024-08-22 09:20:26.637849,L2,Fond_Plat,1042,73.1,76.95,71.14,75.13,60,60,571,761
2024-08-22 09:20:26.637849,L3,Fond_Carre_Poignees_Plates,1003,68.3,64.64,65.21,69.56,60,60,476,685
2024-08-22 10:20:26.637849,L1,Fond_Plat,716,76.89,78.59,70.88,78.16,60,60,429,550
2024-08-22 10:20:26.637849,L2,Fond_Carre_Poignees_Plates,1044,66.66,69.74,67.03,67.94,60,60,472,695
2024-08-22 10:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,734,63.62,61.76,56.61,65.56,60,60,305,466
2024-08-22 11:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1053,79.51,76.48,82.97,78.42,60,60,656,837
2024-08-22 11:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1143,74.52,78.19,70.87,75.09,60,60,639,851
2024-08-22 11:20:26.637849,L3,Fond_Carre_Sans_Poignees,869,69.11,65.64,67.91,68.43,60,60,410,600
2024-08-22 12:20:26.637849,L1,Fond_Plat,1006,74.76,70.94,75.55,73.25,60,60,550,752
2024-08-22 12:20:26.637849,L2,Fond_Carre_Sans_Poignees,1024,69.35,69.14,67.33,67.34,60,60,478,710
2024-08-22 12:20:26.637849,L3,Fond_Carre_Poignees_Plates,951,72.82,72.24,76.12,70.43,60,60,487,692
2024-08-22 13:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1028,81.65,85.99,81.01,79.86,60,60,670,839
2024-08-22 13:20:26.637849,L2,Fond_Carre_Poignees_Plates,1125,65.91,64.33,67.17,63.33,60,60,469,741
2024-08-22 13:20:26.637849,L3,Fond_Carre_Sans_Poignees,857,69.19,70.09,69.98,70.99,60,60,420,592
2024-08-22 14:20:26.637849,L1,Fond_Carre_Poignees_Plates,760,75.61,74.04,69.42,76.35,60,60,438,574
2024-08-22 14:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1096,73.96,71.47,77.31,73.99,60,60,599,810
2024-08-22 14:20:26.637849,L3,Fond_Carre_Poignees_Plates,887,64.28,61.64,63.83,65.83,60,60,375,570
2024-08-22 15:20:26.637849,L1,Fond_Carre_Sans_Poignees,1084,78.34,78.75,82.52,80.05,60,60,679,849
2024-08-22 15:20:26.637849,L2,Fond_Plat,928,68.98,67.56,64.8,71.31,60,60,456,640
2024-08-22 15:20:26.637849,L3,Fond_Plat,926,64.24,61.0,62.47,63.2,60,60,375,594
2024-08-22 16:20:26.637849,L1,Fond_Carre_Poignees_Plates,1149,74.25,77.67,70.89,74.43,60,60,634,853
2024-08-22 16:20:26.637849,L2,Fond_Carre_Poignees_Plates,1108,72.4,71.62,75.51,70.68,60,60,566,802
2024-08-22 16:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,870,71.88,69.37,75.0,69.89,60,60,436,625
2024-08-22 17:20:26.637849,L1,Fond_Plat,1004,74.95,75.76,71.66,74.42,60,60,559,752
2024-08-22 17:20:26.637849,L2,Fond_Plat,1051,69.57,73.44,66.0,67.85,60,60,495,731
2024-08-22 17:20:26.637849,L3,Fond_Carre_Poignees_Plates,980,63.69,60.55,60.5,64.86,60,60,404,624
2024-08-22 18:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1061,75.32,75.51,71.39,75.19,60,60,600,799
2024-08-22 18:20:26.637849,L2,Fond_Plat,1235,66.93,70.55,64.83,66.98,60,60,553,826
2024-08-22 18:20:26.637849,L3,Fond_Plat,868,65.83,68.61,69.27,63.88,60,60,364,571
2024-08-22 19:20:26.637849,L1,Fond_Plat,877,75.04,75.14,73.9,74.4,60,60,489,658
2024-08-22 19:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1084,73.34,70.84,69.71,71.62,60,60,569,795
2024-08-22 19:20:26.637849,L3,Fond_Carre_Sans_Poignees,832,69.73,68.25,66.41,67.63,60,60,392,580
2024-08-22 20:20:26.637849,L1,Fond_Plat,1097,78.21,78.41,81.73,77.04,60,60,660,857
2024-08-22 20:20:26.637849,L2,Fond_Carre_Sans_Poignees,1174,56.24,55.76,53.51,57.9,60,60,382,660
2024-08-22 20:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,952,60.8,63.08,59.1,61.89,60,60,357,578
2024-08-22 21:20:26.637849,L1,Fond_Carre_Poignees_Plates,946,75.78,72.49,77.61,74.48,60,60,533,716
2024-08-22 21:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1155,72.43,68.91,68.57,70.8,60,60,591,836
2024-08-22 21:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,901,66.64,64.37,63.28,68.31,60,60,409,600
2024-08-23 05:20:26.637849,L1,Fond_Carre_Sans_Poignees,951,73.44,77.2,73.13,73.27,60,60,511,698
2024-08-23 05:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1144,70.64,72.19,70.35,68.51,60,60,553,808
2024-08-23 05:20:26.637849,L3,Fond_Carre_Sans_Poignees,903,66.14,68.83,67.53,66.12,60,60,394,597
2024-08-23 06:20:26.637849,L1,Fond_Carre_Poignees_Plates,1103,79.22,81.38,81.48,80.94,60,60,706,873
2024-08-23 06:20:26.637849,L2,Fond_Carre_Sans_Poignees,1387,68.8,66.49,69.1,61.54,60,60,587,954
2024-08-23 06:20:26.637849,L3,Fond_Carre_Poignees_Plates,851,67.74,64.03,68.22,67.35,60,60,387,576
2024-08-23 07:20:26.637849,L1,Fond_Plat,977,78.94,78.74,79.68,76.38,60,60,588,771
2024-08-23 07:20:26.637849,L2,Fond_Carre_Sans_Poignees,1058,71.59,71.82,75.08,71.2,60,60,538,757
2024-08-23 07:20:26.637849,L3,Fond_Carre_Poignees_Plates,814,70.72,68.48,73.43,70.44,60,60,405,575
2024-08-23 08:20:26.637849,L1,Fond_Carre_Poignees_Plates,1061,75.09,76.31,75.52,72.12,60,60,574,796
2024-08-23 08:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1130,69.86,69.88,66.8,68.6,60,60,541,789
2024-08-23 08:20:26.637849,L3,Fond_Plat,896,69.43,66.0,72.19,71.22,60,60,443,622
2024-08-23 09:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1043,76.81,79.88,77.81,77.43,60,60,620,801
2024-08-23 09:20:26.637849,L2,Fond_Carre_Sans_Poignees,1077,75.65,76.74,73.53,77.08,60,60,627,814
2024-08-23 09:20:26.637849,L3,Fond_Carre_Sans_Poignees,851,68.25,66.01,64.66,70.24,60,60,407,580
2024-08-23 10:20:26.637849,L1,Fond_Plat,987,78.47,75.31,77.81,77.61,60,60,600,774
2024-08-23 10:20:26.637849,L2,Fond_Carre_Poignees_Torsadees,1027,69.83,70.77,70.38,68.28,60,60,489,717
2024-08-23 10:20:26.637849,L3,Fond_Carre_Sans_Poignees,897,52.4,51.64,51.1,54.0,60,60,253,470
2024-08-23 11:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1054,76.71,73.66,79.13,77.75,60,60,628,808
2024-08-23 11:20:26.637849,L2,Fond_Carre_Poignees_Plates,1089,73.37,74.73,76.4,73.93,60,60,589,798
2024-08-23 11:20:26.637849,L3,Fond_Carre_Sans_Poignees,818,71.15,74.72,68.23,70.7,60,60,410,581
2024-08-23 12:20:26.637849,L1,Fond_Carre_Poignees_Torsadees,1030,76.59,77.7,80.58,77.47,60,60,610,788
2024-08-23 12:20:26.637849,L2,Fond_Plat,1114,64.16,65.29,62.21,62.78,60,60,448,714
2024-08-23 12:20:26.637849,L3,Fond_Carre_Sans_Poignees,948,69.01,66.24,70.66,68.9,60,60,450,654
2024-08-23 13:20:26.637849,L1,Fond_Plat,1080,79.86,84.24,81.53,79.21,60,60,682,862
2024-08-23 13:20:26.637849,L2,Fond_Carre_Poignees_Plates,1067,71.11,74.33,71.76,72.01,60,60,545,758
2024-08-23 13:20:26.637849,L3,Fond_Carre_Sans_Poignees,747,65.49,65.11,62.27,67.69,60,60,331,489
2024-08-23 14:20:26.637849,L1,Fond_Carre_Sans_Poignees,1176,78.52,79.12,79.91,67.77,60,60,625,923
2024-08-23 14:20:26.637849,L2,Fond_Carre_Poignees_Plates,1016,69.48,66.73,70.87,66.77,60,60,470,705
2024-08-23 14:20:26.637849,L3,Fond_Carre_Poignees_Torsadees,932,65.54,69.03,68.34,66.59,60,60,406,610
2024-08-23 15:20:26.637849,L1,Fond_Carre_Sans_Poignees,1041,77.1,78.2,78.1,75.97,60,60,609,802
2024-08-23 15:20:26.637849,L2,Fond_Plat,1146,68.49,67.49,70.41,69.36,60,60,543,784
