timestamp,line_id,shift,total_produced,total_defects,defect_rate,defect_type,rework_count,scrap_count
2024-06-22 15:20:26.637849,L1,3,10731,593,5.53,Pliage_Incorrect,177,415
2024-06-21 23:20:26.637849,L2,1,9937,523,5.27,Contamination,156,366
2024-06-22 07:20:26.637849,L2,2,10043,595,5.93,Defaut_Surface,178,416
2024-06-22 15:20:26.637849,L2,3,9782,482,4.93,Impression_Defectueuse,144,337
2024-06-21 23:20:26.637849,L3,1,9000,537,5.97,Impression_Defectueuse,161,375
2024-06-22 07:20:26.637849,L3,2,8292,602,7.27,Dimension_Hors_Tolerance,180,421
2024-06-22 15:20:26.637849,L3,3,11891,165,1.39,Dimension_Hors_Tolerance,49,115
2024-06-24 23:20:26.637849,L1,1,9454,418,4.43,Impression_Defectueuse,125,292
2024-06-25 07:20:26.637849,L1,2,11919,212,1.78,Contamination,63,148
2024-06-25 15:20:26.637849,L1,3,11628,278,2.39,Deformation,83,194
2024-06-24 23:20:26.637849,L2,1,10374,120,1.16,Dimension_Hors_Tolerance,36,84
2024-06-25 07:20:26.637849,L2,2,10673,718,6.73,Impression_Defectueuse,215,502
2024-06-25 15:20:26.637849,L2,3,10696,760,7.11,Pliage_Incorrect,228,532
2024-06-24 23:20:26.637849,L3,1,11353,429,3.79,Dimension_Hors_Tolerance,128,300
2024-06-25 07:20:26.637849,L3,2,8680,136,1.58,Pliage_Incorrect,40,95
2024-06-25 15:20:26.637849,L3,3,10098,280,2.78,Impression_Defectueuse,84,196
2024-06-25 23:20:26.637849,L1,1,10433,808,7.75,Contamination,242,565
2024-06-26 07:20:26.637849,L1,2,10364,211,2.04,Contamination,63,147
2024-06-26 15:20:26.637849,L1,3,10738,454,4.23,Impression_Defectueuse,136,317
2024-06-25 23:20:26.637849,L2,1,11331,839,7.41,Impression_Defectueuse,251,587
2024-06-26 07:20:26.637849,L2,2,10866,173,1.59,Pliage_Incorrect,51,121
2024-06-26 15:20:26.637849,L2,3,10339,750,7.25,Pliage_Incorrect,225,525
2024-06-25 23:20:26.637849,L3,1,10970,271,2.48,Pliage_Incorrect,81,189
2024-06-26 07:20:26.637849,L3,2,8772,508,5.79,Pliage_Incorrect,152,355
2024-06-26 15:20:26.637849,L3,3,11094,403,3.64,Impression_Defectueuse,120,282
2024-06-26 23:20:26.637849,L1,1,8955,123,1.38,Deformation,36,86
2024-06-27 07:20:26.637849,L1,2,8517,478,5.61,Contamination,143,334
2024-06-27 15:20:26.637849,L1,3,11331,430,3.8,Contamination,129,301
2024-06-26 23:20:26.637849,L2,1,11231,486,4.33,Defaut_Surface,145,340
2024-06-27 07:20:26.637849,L2,2,10082,237,2.35,Impression_Defectueuse,71,165
2024-06-27 15:20:26.637849,L2,3,8060,97,1.21,Pliage_Incorrect,29,67
2024-06-26 23:20:26.637849,L3,1,10071,337,3.35,Defaut_Surface,101,235
2024-06-27 07:20:26.637849,L3,2,9214,665,7.22,Dimension_Hors_Tolerance,199,465
2024-06-27 15:20:26.637849,L3,3,9931,443,4.46,Defaut_Surface,132,310
2024-06-27 23:20:26.637849,L1,1,9934,460,4.64,Defaut_Surface,138,322
2024-06-28 07:20:26.637849,L1,2,10293,489,4.76,Defaut_Surface,146,342
2024-06-28 15:20:26.637849,L1,3,9990,115,1.15,Pliage_Incorrect,34,80
2024-06-27 23:20:26.637849,L2,1,10984,292,2.66,Pliage_Incorrect,87,204
2024-06-28 07:20:26.637849,L2,2,10835,722,6.66,Dimension_Hors_Tolerance,216,505
2024-06-28 15:20:26.637849,L2,3,8928,265,2.97,Impression_Defectueuse,79,185
2024-06-27 23:20:26.637849,L3,1,9518,167,1.76,Defaut_Surface,50,116
2024-06-28 07:20:26.637849,L3,2,11726,686,5.85,Contamination,205,480
2024-06-28 15:20:26.637849,L3,3,11242,144,1.28,Deformation,43,100
2024-06-28 23:20:26.637849,L1,1,8009,432,5.4,Defaut_Surface,129,302
2024-06-29 07:20:26.637849,L1,2,8722,127,1.47,Pliage_Incorrect,38,88
2024-06-29 15:20:26.637849,L1,3,11844,793,6.7,Defaut_Surface,237,555
2024-06-28 23:20:26.637849,L2,1,11727,219,1.87,Defaut_Surface,65,153
2024-06-29 07:20:26.637849,L2,2,11468,276,2.41,Dimension_Hors_Tolerance,82,193
2024-06-29 15:20:26.637849,L2,3,11880,510,4.3,Dimension_Hors_Tolerance,153,357
2024-06-28 23:20:26.637849,L3,1,9192,263,2.86,Pliage_Incorrect,78,184
2024-06-29 07:20:26.637849,L3,2,10275,615,5.99,Pliage_Incorrect,184,430
2024-06-29 15:20:26.637849,L3,3,11646,572,4.92,Deformation,171,400
2024-07-01 23:20:26.637849,L1,1,10143,224,2.21,Impression_Defectueuse,67,156
2024-07-02 07:20:26.637849,L1,2,11379,383,3.37,Contamination,114,268
2024-07-02 15:20:26.637849,L1,3,8892,366,4.12,Deformation,109,256
2024-07-01 23:20:26.637849,L2,1,8929,226,2.54,Impression_Defectueuse,67,158
2024-07-02 07:20:26.637849,L2,2,11077,568,5.13,Deformation,170,397
2024-07-02 15:20:26.637849,L2,3,11490,341,2.97,Defaut_Surface,102,238
2024-07-01 23:20:26.637849,L3,1,8774,575,6.56,Pliage_Incorrect,172,402
2024-07-02 07:20:26.637849,L3,2,10502,305,2.91,Contamination,91,213
2024-07-02 15:20:26.637849,L3,3,11189,211,1.89,Dimension_Hors_Tolerance,63,147
2024-07-02 23:20:26.637849,L1,1,9789,311,3.19,Pliage_Incorrect,93,217
2024-07-03 07:20:26.637849,L1,2,8466,182,2.16,Contamination,54,127
2024-07-03 15:20:26.637849,L1,3,11358,733,6.46,Defaut_Surface,219,513
2024-07-02 23:20:26.637849,L2,1,9003,458,5.09,Defaut_Surface,137,320
2024-07-03 07:20:26.637849,L2,2,9237,103,1.12,Defaut_Surface,30,72
2024-07-03 15:20:26.637849,L2,3,9607,603,6.28,Impression_Defectueuse,180,422
2024-07-02 23:20:26.637849,L3,1,11788,618,5.25,Deformation,185,432
2024-07-03 07:20:26.637849,L3,2,10252,480,4.69,Pliage_Incorrect,144,336
2024-07-03 15:20:26.637849,L3,3,11799,495,4.2,Dimension_Hors_Tolerance,148,346
2024-07-03 23:20:26.637849,L1,1,9186,332,3.62,Deformation,99,232
2024-07-04 07:20:26.637849,L1,2,11693,242,2.08,Contamination,72,169
2024-07-04 15:20:26.637849,L1,3,8809,310,3.53,Defaut_Surface,93,217
2024-07-03 23:20:26.637849,L2,1,8133,101,1.25,Impression_Defectueuse,30,70
2024-07-04 07:20:26.637849,L2,2,8555,307,3.59,Pliage_Incorrect,92,214
2024-07-04 15:20:26.637849,L2,3,9149,334,3.66,Dimension_Hors_Tolerance,100,233
2024-07-03 23:20:26.637849,L3,1,9014,261,2.9,Pliage_Incorrect,78,182
2024-07-04 07:20:26.637849,L3,2,8901,585,6.58,Defaut_Surface,175,409
2024-07-04 15:20:26.637849,L3,3,9283,160,1.73,Impression_Defectueuse,48,112
2024-07-04 23:20:26.637849,L1,1,11796,445,3.78,Impression_Defectueuse,133,311
2024-07-05 07:20:26.637849,L1,2,9804,612,6.25,Deformation,183,428
2024-07-05 15:20:26.637849,L1,3,10785,148,1.37,Deformation,44,103
2024-07-04 23:20:26.637849,L2,1,8716,271,3.11,Dimension_Hors_Tolerance,81,189
2024-07-05 07:20:26.637849,L2,2,11886,912,7.68,Deformation,273,638
2024-07-05 15:20:26.637849,L2,3,10881,372,3.43,Dimension_Hors_Tolerance,111,260
2024-07-04 23:20:26.637849,L3,1,11129,552,4.97,Dimension_Hors_Tolerance,165,386
2024-07-05 07:20:26.637849,L3,2,11357,430,3.79,Impression_Defectueuse,129,301
2024-07-05 15:20:26.637849,L3,3,11933,200,1.68,Defaut_Surface,60,140
2024-07-05 23:20:26.637849,L1,1,11031,751,6.81,Defaut_Surface,225,525
2024-07-06 07:20:26.637849,L1,2,11754,374,3.18,Contamination,112,261
2024-07-06 15:20:26.637849,L1,3,8533,413,4.84,Pliage_Incorrect,123,289
2024-07-05 23:20:26.637849,L2,1,10836,187,1.73,Deformation,56,130
2024-07-06 07:20:26.637849,L2,2,11284,558,4.95,Defaut_Surface,167,390
2024-07-06 15:20:26.637849,L2,3,8951,583,6.52,Deformation,174,408
2024-07-05 23:20:26.637849,L3,1,9260,277,3.0,Contamination,83,193
2024-07-06 07:20:26.637849,L3,2,11983,422,3.52,Contamination,126,295
2024-07-06 15:20:26.637849,L3,3,9816,674,6.87,Impression_Defectueuse,202,471
2024-07-08 23:20:26.637849,L1,1,10662,210,1.97,Contamination,63,147
2024-07-09 07:20:26.637849,L1,2,10875,131,1.21,Pliage_Incorrect,39,91
2024-07-09 15:20:26.637849,L1,3,8908,388,4.37,Deformation,116,271
2024-07-08 23:20:26.637849,L2,1,10180,561,5.52,Pliage_Incorrect,168,392
2024-07-09 07:20:26.637849,L2,2,9375,601,6.42,Dimension_Hors_Tolerance,180,420
2024-07-09 15:20:26.637849,L2,3,8017,172,2.16,Deformation,51,120
2024-07-08 23:20:26.637849,L3,1,8477,327,3.87,Pliage_Incorrect,98,228
2024-07-09 07:20:26.637849,L3,2,9591,102,1.07,Pliage_Incorrect,30,71
2024-07-09 15:20:26.637849,L3,3,11752,827,7.04,Deformation,248,578
2024-07-09 23:20:26.637849,L1,1,9888,481,4.87,Pliage_Incorrect,144,336
2024-07-10 07:20:26.637849,L1,2,9610,152,1.58,Defaut_Surface,45,106
2024-07-10 15:20:26.637849,L1,3,10255,401,3.91,Pliage_Incorrect,120,280
2024-07-09 23:20:26.637849,L2,1,11040,356,3.23,Impression_Defectueuse,106,249
2024-07-10 07:20:26.637849,L2,2,11904,501,4.21,Impression_Defectueuse,150,350
2024-07-10 15:20:26.637849,L2,3,9992,667,6.68,Deformation,200,466
2024-07-09 23:20:26.637849,L3,1,10613,465,4.39,Defaut_Surface,139,325
2024-07-10 07:20:26.637849,L3,2,9477,439,4.64,Pliage_Incorrect,131,307
2024-07-10 15:20:26.637849,L3,3,11533,472,4.1,Contamination,141,330
2024-07-10 23:20:26.637849,L1,1,10116,523,5.18,Deformation,156,366
2024-07-11 07:20:26.637849,L1,2,8635,102,1.19,Deformation,30,71
2024-07-11 15:20:26.637849,L1,3,8802,141,1.61,Deformation,42,98
2024-07-10 23:20:26.637849,L2,1,10481,284,2.71,Deformation,85,198
2024-07-11 07:20:26.637849,L2,2,9966,320,3.22,Deformation,96,224
2024-07-11 15:20:26.637849,L2,3,11547,349,3.03,Dimension_Hors_Tolerance,104,244
2024-07-10 23:20:26.637849,L3,1,8829,285,3.23,Contamination,85,199
2024-07-11 07:20:26.637849,L3,2,8579,115,1.35,Impression_Defectueuse,34,80
2024-07-11 15:20:26.637849,L3,3,8824,393,4.46,Defaut_Surface,117,275
2024-07-11 23:20:26.637849,L1,1,8342,97,1.17,Deformation,29,67
2024-07-12 07:20:26.637849,L1,2,11650,631,5.42,Pliage_Incorrect,189,441
2024-07-12 15:20:26.637849,L1,3,8482,512,6.04,Defaut_Surface,153,358
2024-07-11 23:20:26.637849,L2,1,11165,403,3.62,Defaut_Surface,120,282
2024-07-12 07:20:26.637849,L2,2,9886,568,5.75,Pliage_Incorrect,170,397
2024-07-12 15:20:26.637849,L2,3,10956,669,6.11,Impression_Defectueuse,200,468
2024-07-11 23:20:26.637849,L3,1,8210,330,4.03,Dimension_Hors_Tolerance,99,230
2024-07-12 07:20:26.637849,L3,2,11844,754,6.37,Defaut_Surface,226,527
2024-07-12 15:20:26.637849,L3,3,9998,597,5.97,Defaut_Surface,179,417
2024-07-12 23:20:26.637849,L1,1,9208,653,7.1,Deformation,195,457
2024-07-13 07:20:26.637849,L1,2,9398,289,3.08,Pliage_Incorrect,86,202
2024-07-13 15:20:26.637849,L1,3,9232,289,3.14,Impression_Defectueuse,86,202
2024-07-12 23:20:26.637849,L2,1,10965,203,1.86,Defaut_Surface,60,142
2024-07-13 07:20:26.637849,L2,2,10671,164,1.55,Deformation,49,114
2024-07-13 15:20:26.637849,L2,3,8570,233,2.72,Dimension_Hors_Tolerance,69,163
2024-07-12 23:20:26.637849,L3,1,9605,260,2.71,Deformation,78,182
2024-07-13 07:20:26.637849,L3,2,10831,296,2.74,Dimension_Hors_Tolerance,88,207
2024-07-13 15:20:26.637849,L3,3,9291,264,2.84,Dimension_Hors_Tolerance,79,184
2024-07-15 23:20:26.637849,L1,1,10549,595,5.64,Defaut_Surface,178,416
2024-07-16 07:20:26.637849,L1,2,8631,486,5.64,Dimension_Hors_Tolerance,145,340
2024-07-16 15:20:26.637849,L1,3,9955,194,1.95,Pliage_Incorrect,58,135
2024-07-15 23:20:26.637849,L2,1,11558,803,6.95,Contamination,240,562
2024-07-16 07:20:26.637849,L2,2,11229,216,1.92,Impression_Defectueuse,64,151
2024-07-16 15:20:26.637849,L2,3,11183,269,2.41,Dimension_Hors_Tolerance,80,188
2024-07-15 23:20:26.637849,L3,1,10869,553,5.09,Contamination,165,387
2024-07-16 07:20:26.637849,L3,2,8517,677,7.96,Contamination,203,473
2024-07-16 15:20:26.637849,L3,3,11232,773,6.89,Impression_Defectueuse,231,541
2024-07-16 23:20:26.637849,L1,1,11808,814,6.9,Dimension_Hors_Tolerance,244,569
2024-07-17 07:20:26.637849,L1,2,8712,326,3.75,Pliage_Incorrect,97,228
2024-07-17 15:20:26.637849,L1,3,8554,655,7.66,Defaut_Surface,196,458
2024-07-16 23:20:26.637849,L2,1,9185,310,3.38,Defaut_Surface,93,217
2024-07-17 07:20:26.637849,L2,2,8554,298,3.49,Deformation,89,208
2024-07-17 15:20:26.637849,L2,3,11300,608,5.38,Pliage_Incorrect,182,425
2024-07-16 23:20:26.637849,L3,1,9968,775,7.78,Impression_Defectueuse,232,542
2024-07-17 07:20:26.637849,L3,2,8637,118,1.37,Impression_Defectueuse,35,82
2024-07-17 15:20:26.637849,L3,3,10517,453,4.31,Deformation,135,317
2024-07-17 23:20:26.637849,L1,1,11108,520,4.69,Pliage_Incorrect,156,364
2024-07-18 07:20:26.637849,L1,2,11417,306,2.68,Impression_Defectueuse,91,214
2024-07-18 15:20:26.637849,L1,3,8241,311,3.77,Deformation,93,217
2024-07-17 23:20:26.637849,L2,1,9033,666,7.37,Contamination,199,466
2024-07-18 07:20:26.637849,L2,2,9370,494,5.28,Contamination,148,345
2024-07-18 15:20:26.637849,L2,3,10089,402,3.99,Deformation,120,281
2024-07-17 23:20:26.637849,L3,1,8937,351,3.94,Deformation,105,245
2024-07-18 07:20:26.637849,L3,2,9509,340,3.59,Contamination,102,237
2024-07-18 15:20:26.637849,L3,3,8295,472,5.7,Dimension_Hors_Tolerance,141,330
2024-07-18 23:20:26.637849,L1,1,8052,558,6.94,Defaut_Surface,167,390
2024-07-19 07:20:26.637849,L1,2,10118,671,6.64,Dimension_Hors_Tolerance,201,469
2024-07-19 15:20:26.637849,L1,3,10056,624,6.21,Pliage_Incorrect,187,436
2024-07-18 23:20:26.637849,L2,1,10297,302,2.94,Defaut_Surface,90,211
2024-07-19 07:20:26.637849,L2,2,8290,634,7.66,Dimension_Hors_Tolerance,190,443
2024-07-19 15:20:26.637849,L2,3,11038,356,3.23,Deformation,106,249
2024-07-18 23:20:26.637849,L3,1,10977,230,2.1,Defaut_Surface,69,161
2024-07-19 07:20:26.637849,L3,2,8347,441,5.29,Pliage_Incorrect,132,308
2024-07-19 15:20:26.637849,L3,3,8346,520,6.24,Deformation,156,364
2024-07-19 23:20:26.637849,L1,1,10432,198,1.9,Pliage_Incorrect,59,138
2024-07-20 07:20:26.637849,L1,2,11135,365,3.28,Dimension_Hors_Tolerance,109,255
2024-07-20 15:20:26.637849,L1,3,9143,340,3.72,Contamination,102,237
2024-07-19 23:20:26.637849,L2,1,8717,387,4.45,Deformation,116,270
2024-07-20 07:20:26.637849,L2,2,11718,652,5.57,Defaut_Surface,195,456
2024-07-20 15:20:26.637849,L2,3,11089,836,7.54,Deformation,250,585
2024-07-19 23:20:26.637849,L3,1,9462,600,6.34,Pliage_Incorrect,180,420
2024-07-20 07:20:26.637849,L3,2,11151,177,1.59,Contamination,53,123
2024-07-20 15:20:26.637849,L3,3,8186,258,3.16,Pliage_Incorrect,77,180
2024-07-22 23:20:26.637849,L1,1,8234,148,1.8,Dimension_Hors_Tolerance,44,103
2024-07-23 07:20:26.637849,L1,2,10335,537,5.21,Contamination,161,375
2024-07-23 15:20:26.637849,L1,3,8628,365,4.23,Pliage_Incorrect,109,255
2024-07-22 23:20:26.637849,L2,1,10386,318,3.06,Pliage_Incorrect,95,222
2024-07-23 07:20:26.637849,L2,2,8347,650,7.79,Deformation,195,454
2024-07-23 15:20:26.637849,L2,3,10301,609,5.92,Contamination,182,426
2024-07-22 23:20:26.637849,L3,1,11473,476,4.15,Impression_Defectueuse,142,333
2024-07-23 07:20:26.637849,L3,2,10273,380,3.7,Pliage_Incorrect,114,266
2024-07-23 15:20:26.637849,L3,3,9733,526,5.41,Pliage_Incorrect,157,368
2024-07-23 23:20:26.637849,L1,1,9720,564,5.81,Pliage_Incorrect,169,394
2024-07-24 07:20:26.637849,L1,2,11639,475,4.09,Pliage_Incorrect,142,332
2024-07-24 15:20:26.637849,L1,3,11637,740,6.36,Pliage_Incorrect,222,518
2024-07-23 23:20:26.637849,L2,1,11607,241,2.08,Deformation,72,168
2024-07-24 07:20:26.637849,L2,2,10525,518,4.93,Contamination,155,362
2024-07-24 15:20:26.637849,L2,3,10271,286,2.79,Dimension_Hors_Tolerance,85,200
2024-07-23 23:20:26.637849,L3,1,10177,239,2.36,Dimension_Hors_Tolerance,71,167
2024-07-24 07:20:26.637849,L3,2,9049,501,5.54,Contamination,150,350
2024-07-24 15:20:26.637849,L3,3,9906,401,4.05,Dimension_Hors_Tolerance,120,280
2024-07-24 23:20:26.637849,L1,1,9756,420,4.31,Contamination,126,294
2024-07-25 07:20:26.637849,L1,2,11431,493,4.31,Dimension_Hors_Tolerance,147,345
2024-07-25 15:20:26.637849,L1,3,11629,547,4.71,Deformation,164,382
2024-07-24 23:20:26.637849,L2,1,11471,874,7.63,Pliage_Incorrect,262,611
2024-07-25 07:20:26.637849,L2,2,8412,273,3.25,Contamination,81,191
2024-07-25 15:20:26.637849,L2,3,10912,432,3.96,Contamination,129,302
2024-07-24 23:20:26.637849,L3,1,11057,847,7.66,Impression_Defectueuse,254,592
2024-07-25 07:20:26.637849,L3,2,8056,396,4.92,Contamination,118,277
2024-07-25 15:20:26.637849,L3,3,9002,435,4.84,Dimension_Hors_Tolerance,130,304
2024-07-25 23:20:26.637849,L1,1,11525,119,1.04,Pliage_Incorrect,35,83
2024-07-26 07:20:26.637849,L1,2,9253,638,6.9,Dimension_Hors_Tolerance,191,446
2024-07-26 15:20:26.637849,L1,3,8515,150,1.76,Dimension_Hors_Tolerance,45,105
2024-07-25 23:20:26.637849,L2,1,8587,273,3.18,Pliage_Incorrect,81,191
2024-07-26 07:20:26.637849,L2,2,8539,274,3.21,Impression_Defectueuse,82,191
2024-07-26 15:20:26.637849,L2,3,11268,349,3.1,Impression_Defectueuse,104,244
2024-07-25 23:20:26.637849,L3,1,9271,547,5.9,Deformation,164,382
2024-07-26 07:20:26.637849,L3,2,10179,757,7.45,Deformation,227,529
2024-07-26 15:20:26.637849,L3,3,10152,499,4.92,Deformation,149,349
2024-07-26 23:20:26.637849,L1,1,11528,192,1.67,Deformation,57,134
2024-07-27 07:20:26.637849,L1,2,9421,130,1.39,Dimension_Hors_Tolerance,39,91
2024-07-27 15:20:26.637849,L1,3,9787,527,5.39,Defaut_Surface,158,368
2024-07-26 23:20:26.637849,L2,1,11820,675,5.71,Contamination,202,472
2024-07-27 07:20:26.637849,L2,2,11599,665,5.74,Impression_Defectueuse,199,465
2024-07-27 15:20:26.637849,L2,3,10202,489,4.79,Impression_Defectueuse,146,342
2024-07-26 23:20:26.637849,L3,1,9795,512,5.23,Impression_Defectueuse,153,358
2024-07-27 07:20:26.637849,L3,2,9978,356,3.57,Defaut_Surface,106,249
2024-07-27 15:20:26.637849,L3,3,11926,625,5.24,Deformation,187,437
2024-07-29 23:20:26.637849,L1,1,11095,243,2.19,Pliage_Incorrect,72,170
2024-07-30 07:20:26.637849,L1,2,9884,326,3.31,Defaut_Surface,97,228
2024-07-30 15:20:26.637849,L1,3,8621,550,6.39,Contamination,165,385
2024-07-29 23:20:26.637849,L2,1,9671,138,1.43,Defaut_Surface,41,96
2024-07-30 07:20:26.637849,L2,2,11521,800,6.94,Dimension_Hors_Tolerance,240,560
2024-07-30 15:20:26.637849,L2,3,9273,595,6.42,Defaut_Surface,178,416
2024-07-29 23:20:26.637849,L3,1,10521,828,7.88,Dimension_Hors_Tolerance,248,579
2024-07-30 07:20:26.637849,L3,2,11334,642,5.67,Impression_Defectueuse,192,449
2024-07-30 15:20:26.637849,L3,3,10306,482,4.68,Deformation,144,337
2024-07-30 23:20:26.637849,L1,1,11251,335,2.98,Dimension_Hors_Tolerance,100,234
2024-07-31 07:20:26.637849,L1,2,10253,203,1.98,Pliage_Incorrect,60,142
2024-07-31 15:20:26.637849,L1,3,9634,396,4.12,Dimension_Hors_Tolerance,118,277
2024-07-30 23:20:26.637849,L2,1,8374,613,7.32,Impression_Defectueuse,183,429
2024-07-31 07:20:26.637849,L2,2,8581,490,5.71,Dimension_Hors_Tolerance,147,343
2024-07-31 15:20:26.637849,L2,3,8893,93,1.05,Defaut_Surface,27,65
2024-07-30 23:20:26.637849,L3,1,10158,792,7.8,Deformation,237,554
2024-07-31 07:20:26.637849,L3,2,10136,384,3.8,Defaut_Surface,115,268
2024-07-31 15:20:26.637849,L3,3,8662,679,7.84,Dimension_Hors_Tolerance,203,475
2024-07-31 23:20:26.637849,L1,1,9132,671,7.35,Defaut_Surface,201,469
2024-08-01 07:20:26.637849,L1,2,9252,724,7.83,Impression_Defectueuse,217,506
2024-08-01 15:20:26.637849,L1,3,11237,490,4.37,Dimension_Hors_Tolerance,147,343
2024-07-31 23:20:26.637849,L2,1,11102,887,7.99,Contamination,266,620
2024-08-01 07:20:26.637849,L2,2,11961,767,6.41,Deformation,230,536
2024-08-01 15:20:26.637849,L2,3,10945,768,7.03,Dimension_Hors_Tolerance,230,537
2024-07-31 23:20:26.637849,L3,1,10526,219,2.09,Deformation,65,153
2024-08-01 07:20:26.637849,L3,2,8659,502,5.8,Contamination,150,351
2024-08-01 15:20:26.637849,L3,3,11363,618,5.45,Dimension_Hors_Tolerance,185,432
2024-08-01 23:20:26.637849,L1,1,8920,579,6.5,Dimension_Hors_Tolerance,173,405
2024-08-02 07:20:26.637849,L1,2,10924,285,2.61,Dimension_Hors_Tolerance,85,199
2024-08-02 15:20:26.637849,L1,3,10596,637,6.02,Impression_Defectueuse,191,445
2024-08-01 23:20:26.637849,L2,1,10292,230,2.24,Pliage_Incorrect,69,161
2024-08-02 07:20:26.637849,L2,2,10865,144,1.33,Defaut_Surface,43,100
2024-08-02 15:20:26.637849,L2,3,10107,524,5.18,Pliage_Incorrect,157,366
2024-08-01 23:20:26.637849,L3,1,8081,440,5.45,Contamination,132,308
2024-08-02 07:20:26.637849,L3,2,10943,864,7.9,Contamination,259,604
2024-08-02 15:20:26.637849,L3,3,8450,434,5.14,Dimension_Hors_Tolerance,130,303
2024-08-02 23:20:26.637849,L1,1,8497,326,3.84,Dimension_Hors_Tolerance,97,228
2024-08-03 07:20:26.637849,L1,2,8212,313,3.82,Impression_Defectueuse,93,219
2024-08-03 15:20:26.637849,L1,3,10527,591,5.62,Impression_Defectueuse,177,413
2024-08-02 23:20:26.637849,L2,1,10048,423,4.22,Deformation,126,296
2024-08-03 07:20:26.637849,L2,2,11040,671,6.09,Dimension_Hors_Tolerance,201,469
2024-08-03 15:20:26.637849,L2,3,11468,481,4.2,Contamination,144,336
2024-08-02 23:20:26.637849,L3,1,9465,426,4.5,Pliage_Incorrect,127,298
2024-08-03 07:20:26.637849,L3,2,9091,587,6.46,Defaut_Surface,176,410
2024-08-03 15:20:26.637849,L3,3,9836,451,4.59,Dimension_Hors_Tolerance,135,315
2024-08-05 23:20:26.637849,L1,1,10939,803,7.34,Pliage_Incorrect,240,562
2024-08-06 07:20:26.637849,L1,2,11643,150,1.3,Pliage_Incorrect,45,105
2024-08-06 15:20:26.637849,L1,3,8128,475,5.85,Contamination,142,332
2024-08-05 23:20:26.637849,L2,1,10339,552,5.34,Defaut_Surface,165,386
2024-08-06 07:20:26.637849,L2,2,9662,301,3.12,Deformation,90,210
2024-08-06 15:20:26.637849,L2,3,10874,314,2.9,Pliage_Incorrect,94,219
2024-08-05 23:20:26.637849,L3,1,10976,438,3.99,Pliage_Incorrect,131,306
2024-08-06 07:20:26.637849,L3,2,10768,356,3.31,Defaut_Surface,106,249
2024-08-06 15:20:26.637849,L3,3,9625,686,7.13,Pliage_Incorrect,205,480
2024-08-06 23:20:26.637849,L1,1,10094,623,6.17,Contamination,186,436
2024-08-07 07:20:26.637849,L1,2,11086,241,2.18,Contamination,72,168
2024-08-07 15:20:26.637849,L1,3,8252,561,6.8,Dimension_Hors_Tolerance,168,392
2024-08-06 23:20:26.637849,L2,1,8785,304,3.46,Pliage_Incorrect,91,212
2024-08-07 07:20:26.637849,L2,2,9305,207,2.23,Pliage_Incorrect,62,144
2024-08-07 15:20:26.637849,L2,3,9517,733,7.7,Defaut_Surface,219,513
2024-08-06 23:20:26.637849,L3,1,8872,203,2.29,Dimension_Hors_Tolerance,60,142
2024-08-07 07:20:26.637849,L3,2,8515,573,6.74,Impression_Defectueuse,171,401
2024-08-07 15:20:26.637849,L3,3,10593,729,6.88,Pliage_Incorrect,218,510
2024-08-07 23:20:26.637849,L1,1,9699,760,7.84,Impression_Defectueuse,228,532
2024-08-08 07:20:26.637849,L1,2,8089,308,3.81,Impression_Defectueuse,92,215
2024-08-08 15:20:26.637849,L1,3,10579,223,2.12,Dimension_Hors_Tolerance,66,156
2024-08-07 23:20:26.637849,L2,1,10216,496,4.86,Dimension_Hors_Tolerance,148,347
2024-08-08 07:20:26.637849,L2,2,11064,655,5.93,Deformation,196,458
2024-08-08 15:20:26.637849,L2,3,8643,619,7.17,Pliage_Incorrect,185,433
2024-08-07 23:20:26.637849,L3,1,9881,141,1.44,Dimension_Hors_Tolerance,42,98
2024-08-08 07:20:26.637849,L3,2,9065,344,3.8,Pliage_Incorrect,103,240
2024-08-08 15:20:26.637849,L3,3,8698,416,4.79,Dimension_Hors_Tolerance,124,291
2024-08-08 23:20:26.637849,L1,1,8749,125,1.44,Defaut_Surface,37,87
2024-08-09 07:20:26.637849,L1,2,11149,676,6.07,Defaut_Surface,202,473
2024-08-09 15:20:26.637849,L1,3,9388,687,7.32,Impression_Defectueuse,206,480
2024-08-08 23:20:26.637849,L2,1,11043,369,3.34,Defaut_Surface,110,258
2024-08-09 07:20:26.637849,L2,2,8227,455,5.53,Contamination,136,318
2024-08-09 15:20:26.637849,L2,3,10920,569,5.22,Impression_Defectueuse,170,398
2024-08-08 23:20:26.637849,L3,1,9275,116,1.25,Pliage_Incorrect,34,81
2024-08-09 07:20:26.637849,L3,2,11252,140,1.25,Defaut_Surface,42,98
2024-08-09 15:20:26.637849,L3,3,11865,642,5.41,Dimension_Hors_Tolerance,192,449
2024-08-09 23:20:26.637849,L1,1,9366,126,1.35,Dimension_Hors_Tolerance,37,88
2024-08-10 07:20:26.637849,L1,2,10540,445,4.23,Impression_Defectueuse,133,311
2024-08-10 15:20:26.637849,L1,3,11294,799,7.08,Dimension_Hors_Tolerance,239,559
2024-08-09 23:20:26.637849,L2,1,11011,286,2.6,Deformation,85,200
2024-08-10 07:20:26.637849,L2,2,11531,329,2.85,Defaut_Surface,98,230
2024-08-10 15:20:26.637849,L2,3,9948,782,7.87,Deformation,234,547
2024-08-09 23:20:26.637849,L3,1,9299,628,6.76,Deformation,188,439
